Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-1307.9141315660977,-14508.084246986788,328.32748011538854,2713.7681057578634,6300.1482110274455,4171.446750038548,-3285.4707617508734,4253.199225977847,7185.308556807668,6626.028763620477,5555.403859991776,6677.163274664627,6604.822058426706,4858.531449970445,7808.396690770199,4761.971925434313,5772.302025242855,5445.856797067742,-17984.72906413831,6057.3377107319075,5902.742084703947,5895.338560405529,5756.616592407226,3228.877720079924,5912.52979479338,5007.417578446237,-15116.051623695772,-7573.617132086502,-1370.9695715653268,-2894.840742412366,2262.3413487484577,-4455.792276482833,-4496.762627049496
-1308.1650984914677,-14508.460697374843,326.19426124974296,2712.952463250411,6298.579667743882,4173.015293322112,-3281.2670657509248,4252.509066933079,7184.6811394942415,6626.907147859271,5550.886455335114,6676.222148694489,6605.8259261281855,4860.099993254009,7808.145723844828,4761.720958508943,5771.67460792943,5445.7940553364,-17984.415355481597,6056.64755168714,5901.738217002467,5895.715010793585,5757.557718377364,3227.8111106471006,5910.961251509816,5006.601935938785,-15116.365332352487,-7577.56986116108,-1372.349889654862,-2892.7075235467205,2261.8394148977177,-4454.851150512694,-4498.393912064401
-1311.8668606406764,-14510.782141434518,322.99443295127463,2709.564409757915,6293.56032923648,4169.940948486328,-3287.2902719598064,4248.932788246556,7180.791152151007,6623.707319560803,5544.361315275492,6672.394903082596,6602.877064755087,4857.339357074938,7804.757670352333,4758.709355404502,5767.972845780221,5442.217776649876,-17984.415355481597,6053.510465120014,5897.660004465203,5892.703407689144,5755.173532586348,3225.113216199373,5907.510456285978,5002.9629155209195,-15119.878869307668,-7583.2166169819075,-1375.4242344906454,-2890.009629098992,2263.031507793225,-4453.9727662739,-4499.209554571854
-1316.2587818346524,-14512.413426449422,320.1710550408614,2705.8626476087065,6288.729215923108,4165.172576904297,-3296.387823004471,4245.105542634662,7176.461972688373,6619.2526566354845,5541.224228708367,6668.442174008017,6598.485143561112,4852.696468955592,7800.679457815068,4755.44678537469,5763.9573749743,5437.8258554559,-17983.41148778012,6049.871444702148,5893.017116345856,5887.746810913085,5750.8443531237135,3222.5408052143293,5904.05966106214,4998.320027401573,-15122.70224721808,-7585.851769698291,-1377.1810029682358,-2889.507695248252,2263.847150300678,-4451.400355288856,-4500.08793881065
-1318.8311928196956,-14512.162459524052,319.22992907072364,2704.1686208624587,6286.972447445517,4163.2275832326795,-3298.08184975072,4243.474257619757,7174.077786897356,6617.495888157894,5542.918255454615,6666.4971803364,6596.0382160387535,4849.684865851151,7799.23639799419,4753.690016897101,5761.635930914627,5435.441669664884,-17981.591977571185,6047.926451030529,5890.695672286183,5883.794081838507,5747.832750019274,3222.0388713635894,5902.679342972604,4995.433907759816,-15122.827730680763,-7586.353703549032,-1377.557453356291,-2891.70365584524,2263.9098920320207,-4449.204394691868,-4501.342773437499
-1319.5840935958058,-14511.723267404655,319.7946046528063,2704.1686208624587,6288.164540341025,4164.6079013222125,-3294.6937962582238,4243.348774157072,7173.8895617033295,6618.562497590717,5543.859381424752,6665.99524648566,6595.2225735313,4849.057448537726,7800.742199546413,4752.497924001593,5760.506579750462,5434.814252351458,-17981.278268914473,6047.487258911132,5890.444705360814,5882.288280286286,5747.330816168534,3222.5408052143293,5902.867568166632,4994.931973909076,-15122.074829904655,-7587.859505101253,-1378.3103541324012,-2894.715258949681,2264.4745676141038,-4450.459229318719,-4502.34664113898
-1317.70184165553,-14510.154724121092,322.304273906507,2706.176356265419,6292.117269415604,4168.372405202765,-3292.5605773925777,4244.980059171978,7175.897297106289,6621.950551083212,5542.416321603875,6666.748147261769,6596.22644123278,4850.814217015316,7804.443961695619,4752.246957076223,5760.694804944489,5435.943603515624,-17982.28213661595,6048.1774179559,5891.699539987664,5883.417631450452,5749.0248429147805,3223.79563984118,5903.683210674085,4996.50051719264,-15120.380803158407,-7589.428048384816,-1378.059387207031,-2895.6563849198187,2264.3490841514185,-4453.910024542557,-4501.9074490195835
-1313.2471787302115,-14506.641187165911,326.63345336914057,2710.380052265368,6297.889508699115,4173.078035053452,-3291.4312262284125,4248.681821321185,7180.038251374896,6626.405214008531,5543.357447574012,6669.697008634867,6599.551752993934,4854.014045313785,7809.526041934365,4754.129209016498,5762.828023810135,5438.704239694695,-17981.152785451788,6050.498862015573,5894.460176166735,5886.1782676295215,5752.1619294819075,3227.1209516023328,5905.628204345702,4999.574862028423,-15116.365332352487,-7588.424180683336,-1376.0516518040706,-2892.895748740748,2262.843282599198,-4457.109852841026,-4498.331170333059
-1309.4826748496607,-14503.88055098684,330.1469903243215,2714.081814414576,6302.281429893092,4175.964154695209,-3288.0431727359164,4251.756166156969,7183.61453006142,6629.228591918944,5546.745501066508,6672.95957866468,6602.68883956106,4856.14726417943,7813.290545814915,4756.387911344828,5764.835759213096,5440.900200291683,-17978.078440616,6053.134014731959,5896.718878495065,5888.311486495168,5754.797082198293,3231.136422408254,5907.698681480006,5002.147273013466,-15112.412603277908,-7584.28322641473,-1374.4203667891652,-2888.9430196661697,2261.4629645096625,-4459.368555169356,-4494.503924721164
-1309.0434827302631,-14504.570710031609,330.46069898103406,2714.5837482653164,6302.6578802811455,4175.901412963867,-3284.215927124023,4251.693424425625,7183.802755255448,6629.103108456259,5548.878719932153,6673.712479440789,6603.253515143143,4855.331621671978,7813.729737934312,4756.827103464227,5764.2710836310125,5440.272782978258,-17975.81973828767,6053.510465120014,5896.09146118164,5887.4958439877155,5755.110790855006,3233.3323830052423,5908.263357062088,5002.147273013466,-15113.040020591332,-7581.648073698344,-1375.1732675652754,-2887.876410233346,2261.964898360403,-4462.066449617084,-4495.194083765933
-1311.4276685212787,-14507.958763524104,327.51183760793583,2711.885853817588,6299.8345023707325,4173.830935829564,-3283.525768079256,4249.622947291324,7181.669536389802,6627.158114784642,5548.627753006784,6672.081194425883,6601.308521471525,4853.135661074989,7811.784744262694,4756.387911344828,5762.263348228053,5437.8258554559,-17974.125711541426,6052.569339149876,5893.393566733912,5884.860691271329,5753.542247571441,3234.148025512695,5908.137873599403,5000.26502107319,-15118.373067755447,-7585.28709411621,-1379.0005131771688,-2890.009629098992,2263.345216449938,-4465.830953497635,-4498.644878989771
-1314.1883047003491,-14510.59391624049,323.30814160798724,2708.497800325092,6296.822899266293,4171.634975232576,-3285.2197948255034,4247.9916622764185,7180.038251374896,6624.773928993625,5548.188560887385,6670.449909410978,6598.798852217824,4852.069051642166,7809.212333277651,4756.387911344828,5761.133997063887,5435.8808617842815,-17969.984757272818,6052.381113955848,5891.574056524978,5883.166664525082,5751.597253899825,3235.402860139545,5908.765290912828,4998.445510864257,-15123.894340113588,-7592.627876683283,-1383.7061430278575,-2891.829139307925,2264.8510180021585,-4468.7798148707325,-4500.338905736019
-1314.1883047003491,-14509.715532001695,321.3004062050267,2707.493932623612,6295.881773296155,4171.634975232576,-3286.0981790642986,4247.803437082392,7179.599059255499,6624.209253411544,5548.753236469469,6669.947975560238,6597.669501053659,4852.821952418277,7808.020240382142,4757.203553852281,5761.259480526573,5435.567153127568,-17964.965418765416,6053.259498194644,5892.013248644376,5882.978439331054,5750.781611392372,3237.787045930561,5910.2083507337065,4997.629868356805,-15124.145307038956,-7596.204155369808,-1384.8982359233653,-2890.637046412417,2266.419561285721,-4466.9603046618,-4498.519395527086
-1311.9296023720187,-14506.264736777855,322.7434660259046,2709.2507011012026,6296.571932340921,4173.956419292249,-3284.7178609747634,4248.305370933131,7179.473575792814,6625.966021889134,5547.561143573961,6670.073459022923,6598.1714349044,4854.704204358552,7809.212333277651,4758.081938091077,5761.635930914627,5436.82198775442,-17962.706716437086,6053.94965723941,5893.142599808541,5883.480373181794,5751.283545243112,3241.049615960372,5912.278827868009,4998.131802207545,-15119.627902382295,-7592.753360145971,-1381.698407624897,-2887.4999598452914,2266.7960116737763,-4460.121455945467,-4494.190216064452
-1310.298317357113,-14503.002166748043,326.319744712428,2711.948595548931,6298.51692601254,4176.779797202662,-3281.8944830643495,4249.497463828639,7180.540185225636,6628.601174605519,5546.369050678452,6671.140068455746,6599.990945113332,4856.962906686882,7811.972969456721,4759.39951444927,5762.70254034745,5438.892464888721,-17961.32639834755,6055.329975328947,5894.209209241364,5884.170532226562,5752.412896407277,3244.8768615722647,5915.353172703793,4999.888570685135,-15115.73791503906,-7587.232087787827,-1377.557453356291,-2885.617707905016,2265.9176274349807,-4453.9727662739,-4490.551195646587
-1311.0512181332235,-14501.810073852535,329.01763916015614,2713.4543971011512,6300.3364362214725,4177.595439710114,-3280.953357094212,4250.564073261461,7181.481311195776,6629.605042307,5546.682759335166,6671.8302275005135,6601.308521471525,4857.0256484182255,7812.851353695519,4759.964190031353,5763.078990735505,5439.143431814093,-17961.200914884867,6056.459326493112,5894.271950972707,5883.229406256424,5752.1619294819075,3247.386530825966,5917.298166375411,5000.892438386615,-15115.73791503906,-7586.981120862458,-1377.3064864309208,-2886.872542531866,2264.662792808131,-4454.286474930612,-4491.241354691354
-1313.309920461554,-14502.939425016702,328.39022184673104,2712.5132711310134,6300.399177952816,4175.524962575812,-3283.525768079256,4249.560205559981,7180.728410419664,6627.346339978669,5545.05147432026,6670.575392873663,6600.241912038702,4853.5748531943855,7811.094585217927,4758.207421553761,5761.259480526573,5436.069086978308,-17964.777193571386,6055.706425717001,5892.766149420488,5880.029577957956,5749.777743690892,3247.0728221692534,5916.29429867393,4999.198411640367,-15118.310326024104,-7593.443519190736,-1380.6945399234169,-2889.821403904965,2263.6589251066507,-4460.49790633352,-4496.009726273385
-1315.505881058542,-14505.825544658457,323.68459199604234,2709.6271514892574,6298.767892937911,4172.074167351972,-3286.976563303094,4246.987794574938,7179.222608867443,6623.707319560803,5541.475195633737,6668.818624396073,6597.732242785,4848.93196507504,7808.647657695568,4756.011460956774,5758.6243278101865,5431.677165784334,-17968.918147839995,6054.890783209549,5890.695672286183,5876.64152446546,5746.515173661081,3245.629762348376,5913.721887688887,4996.249550267269,-15120.004352770353,-7601.474460802579,-1383.7688847592,-2891.70365584524,2262.968766061883,-4467.838688900596,-4500.401647467362
-1315.8195897152548,-14507.89602179276,317.97509444387333,2707.2429656982417,6297.26209138569,4170.3801406057255,-3288.419623123972,4245.231026097347,7178.783416748046,6621.7623258891845,5540.847778320312,6668.944107858758,6596.477408158151,4846.736004478053,7807.330081337376,4755.948719225431,5757.557718377364,5429.230238261976,-17969.48282342208,6056.333843030427,5889.8172880473885,5875.323948107266,5744.632921720805,3245.316053691663,5912.341569599352,4995.120199103104,-15119.439677188268,-7605.929123727898,-1384.2080768785977,-2891.5154306512127,2261.9021566290603,-4471.791417975174,-4500.840839586759
-1312.4315362227587,-14505.951028121144,316.97122674239307,2708.058608205695,6298.642409475226,4172.638842934056,-3286.4746294523534,4246.925052843595,7180.979377345034,6623.330869172748,5547.623885305304,6672.143936157226,6598.3596600984265,4848.869223343698,7808.710399426912,4759.085805792557,5759.690937243009,5430.547814620168,-17965.78106127287,6060.725764224403,5891.762281719007,5877.1434583162,5745.825014616313,3247.010080437911,5914.0355963456,4997.190676237407,-15117.118233128596,-7604.046871787622,-1380.7572816547593,-2888.9430196661697,2261.3374810469777,-4470.9130337363795,-4498.519395527086
-1307.349455984015,-14501.810073852535,319.7318629214638,2710.3173105340247,6301.403045654296,4176.152379889237,-3283.463026347913,4250.062139410721,7183.3635631360485,6626.154247083161,5559.73303945441,6675.46924791838,6601.371263202867,4852.3827602988795,7810.969101755241,4763.226760061163,5762.828023810135,5433.0574838738685,-17961.200914884867,6064.929460224352,5895.150335211502,5879.90409449527,5747.832750019274,3248.829590646844,5916.921715987355,5000.01405414782,-15115.23598118832,-7599.403983668277,-1376.1771352667556,-2885.680449636359,2262.2786070171155,-4467.650463706568,-4497.201819168893
-1306.7847804019325,-14501.559106927167,319.4181542647512,2708.5605420564348,6300.1482110274455,4175.023028725072,-3284.5296357807356,4249.121013440584,7181.230344270404,6625.024895918996,5566.132696051345,6673.900704634816,6600.492878964072,4852.006309910824,7809.651525397049,4763.226760061163,5762.388831690738,5432.241841366416,-17962.26752431769,6063.925592522872,5895.275818674188,5879.213935450504,5746.577915392423,3248.7041071841586,5917.172682912726,4999.951312416478,-15117.431941785308,-7600.345109638414,-1377.3064864309208,-2886.621575606496,2263.7216668379933,-4467.713205437911,-4499.335038034539
-1312.6825031481287,-14506.578445434568,314.64978268271994,2702.286368922183,6293.874037893193,4168.99982251619,-3289.235265631424,4243.286032425729,7175.771813643605,6620.068299142938,5555.7803103798315,6667.50104803788,6595.097090068616,4848.2418060302725,7805.573312859786,4757.830971165707,5758.812553004214,5428.540079217208,-17970.863141511614,6057.65141938862,5891.574056524978,5875.8886236893495,5742.687928049188,3247.3237890946234,5915.29043097245,4997.316159700092,-15123.894340113588,-7606.682024504008,-1383.51791783383,-2892.1428479646374,2262.90602433054,-4471.41496758712,-4502.158415944952
-1319.7723187898334,-14511.59778394197,310.06963629471625,2697.2042886834392,6288.227282072368,4163.917742277446,-3292.12138527318,4237.3883096795325,7171.505375912314,6616.742987381784,5535.8911815442525,6661.415100097655,6590.2032350239,4845.543911582545,7803.753802650851,4752.121473613538,5755.863691631116,5426.218635157536,-17978.9568248548,6051.439987985711,5888.436969957853,5873.943630017731,5740.742934377568,3246.8218552438834,5914.474788464997,4996.186808535927,-15129.792062859784,-7609.066210295023,-1387.7843555651211,-2896.0328353078735,2259.957162957442,-4472.920769139339,-4500.213422273334
-1323.6623061330693,-14513.35455241956,308.87754339920843,2696.5141296386714,6286.909705714175,4163.290324964021,-3291.2430010343846,4235.31783254523,7169.999574360094,6617.182179501181,5528.362173783151,6659.658331620065,6589.011142128392,4845.230202925832,7805.510571128443,4749.988254747892,5755.361757780375,5427.034277664987,-17980.148917750306,6049.369510851408,5888.37422822651,5874.508305599815,5741.684060347707,3247.512014288651,5915.353172703793,4997.316159700092,-15131.862539994088,-7604.98799775776,-1388.3490311472035,-2896.1583187705587,2259.267003912674,-4470.285616422953,-4496.448918392784
-1324.2897234464945,-14513.229068956876,312.2028551603618,2699.525732743112,6288.603732460423,4165.7372524863795,-3288.921556974712,4237.32556794819,7170.5642499421765,6619.503623560855,5539.53020196212,6661.728808754368,6590.077751561214,4846.17132889597,7808.835882889597,4750.92938071803,5756.365625481856,5429.35572172466,-17977.576506765265,6050.498862015573,5890.193738435443,5875.951365420692,5742.938894974557,3247.9512064080486,5916.29429867393,4998.320027401573,-15130.67044709858,-7599.341241936934,-1387.2196799830383,-2895.2171928004213,2261.964898360403,-4466.019178691663,-4496.260693198756
-1322.7211801629317,-14512.789876837478,319.29267080206614,2703.9176539370887,6291.113401714124,4168.435146934107,-3287.603980616519,4240.148945858604,7171.944568031712,6621.699584157843,5549.317912051552,6663.736544157328,6591.20710272538,4847.049713134765,7811.596519068666,4751.243089374742,5756.930301063939,5430.7360398141955,-17977.76473195929,6050.938054134971,5891.197606136924,5876.767007928145,5742.876153243215,3246.947338706568,5916.106073479903,4997.75535181949,-15127.596102262796,-7595.451254593698,-1385.1492028487355,-2893.962358173571,2263.345216449938,-4462.94483385588,-4498.7703624524565
-1319.8350605211758,-14511.59778394197,325.69232739900286,2706.3018397281044,6293.372104042454,4170.066431949012,-3287.603980616519,4241.090071828741,7173.826819971986,6622.8916770533515,5540.408586200913,6663.0463851125605,6591.5835531134335,4848.053580836246,7812.663128501489,4748.419711464328,5756.616592407226,5430.987006739566,-17982.47036180998,6048.67935180664,5890.319221898128,5876.955233122172,5742.311477661132,3244.3121859901826,5915.227689241107,4996.563258923982,-15123.831598382243,-7594.070936504161,-1382.3258249383223,-2893.2094573974605,2262.090381823088,-4462.44290000514,-4501.656482094212
-1317.5763581928452,-14508.837147762899,324.4374927721525,2705.297972026624,6294.877905594673,4171.133041381836,-3287.9804310045743,4239.772495470548,7176.022780568976,6623.0799022473775,5523.782027395147,6660.411232396175,6591.332586188065,4848.93196507504,7812.412161576119,4743.9023068076685,5755.9891750938,5431.300715396278,-17988.807276675572,6044.914847926088,5888.37422822651,5877.017974853515,5742.562444586502,3241.237841154399,5914.349305002313,4995.873099879214,-15121.384670859887,-7595.451254593698,-1379.5651887592514,-2893.774132979543,2260.89828892758,-4464.638860602127,-4502.974058452405
-1316.5724904913648,-14505.700061195772,315.46542519017265,2703.102011429636,6296.00725675884,4172.701584665399,-3287.603980616519,4237.890243530273,7177.089390001798,6623.330869172748,5516.253019634046,6657.9015631424745,6591.70903657612,4849.873091045179,7812.349419844778,4740.4515115838285,5755.173532586348,5432.116357903731,-17993.70113172029,6041.4013109709085,5887.37036052503,5877.64539216694,5744.193729601408,3238.8536553633835,5913.78462942023,4996.186808535927,-15121.447412591227,-7598.651082892166,-1377.431969893606,-2893.3349408601457,2261.6511897036903,-4468.528847945364,-4500.903581318102
-1315.1921724018296,-14503.629584061471,308.43835127981083,2702.286368922183,6297.073866191663,4174.772061799701,-3286.035437332956,4237.513793142218,7177.40309865851,6624.460220336913,5519.076397544459,6656.8976954409945,6593.2148381283405,4851.441634328741,7813.353287546258,4739.69861080772,5754.922565660978,5433.747642918636,-17996.022575779964,6039.393575567948,5887.997777838456,5879.527644107216,5746.766140586451,3237.787045930561,5914.223821539627,4997.943577013517,-15122.451280292707,-7600.031400981701,-1375.9261683413856,-2890.072370830335,2263.7844085693355,-4471.101258930406,-4495.507792422645
-1312.4315362227587,-14502.12378250925,309.25399378726354,2703.3529783550057,6297.952250430458,4176.215121620579,-3283.839476735968,4239.01959469444,7178.218741165963,6626.154247083161,5525.664279335423,6657.776079679788,6594.97160660593,4853.449369731702,7814.796347367134,4741.518121016653,5756.051916825143,5435.6926365902555,-17995.20693327251,6039.268092105262,5889.127129002621,5882.162796823602,5749.150326377467,3238.2262380499587,5915.604139629163,5000.453246267218,-15121.510154322572,-7596.141413638466,-1374.04391640111,-2884.990290591591,2263.596183375308,-4468.340622751336,-4490.739420840614
-1308.917999267578,-14500.178788837631,314.64978268271994,2705.5489389519935,6298.767892937911,4177.093505859375,-3281.9572247956926,4241.592005679481,7179.473575792814,6627.597306904039,5530.934584768193,6659.344622963353,6596.602891620836,4855.457105134662,7816.051181993986,4744.717949315121,5757.934168765419,5437.574888530529,-17991.88162151136,6040.585668463456,5890.193738435443,5884.60972434596,5750.6561279296875,3239.2928474827813,5916.670749061986,5002.272756476151,-15117.431941785308,-7589.114339728104,-1370.4676377145863,-2881.5394953677524,2260.4590968081825,-4460.184197676809,-4490.802162571957
-1305.5926875064247,-14497.229927464532,320.98669754831405,2708.497800325092,6300.210952758788,4178.3483404862245,-3280.074972855417,4245.04280090332,7181.544052927116,6629.479558844315,5534.636346917402,6661.603325291683,6598.8615939491665,4857.841290925678,7817.93343393426,4748.356969732987,5761.008513601201,5440.461008172286,-17987.74066724275,6043.346304642526,5892.6406659578015,5887.621327450401,5752.287412944593,3240.4849403782887,5917.988325420179,5003.778558028371,-15112.538086740591,-7583.2166169819075,-1365.4482992071853,-2880.598369397615,2259.078778718647,-4449.643586811266,-4493.751023945055
-1304.4633363422593,-14494.720258210831,325.00216835423515,2711.070211310136,6301.904979505036,4180.2305924265,-3278.5064295718535,4247.615211888362,7184.179205643502,6632.0519698293565,5536.957790977076,6664.175736276728,6601.622230128238,4860.350960179378,7820.003911068563,4751.054864180715,5764.522050556383,5444.3509955155205,-17985.293739720393,6046.5461329409945,5896.09146118164,5891.1348644055815,5754.420631810238,3241.237841154399,5918.803967927631,5005.4725847746195,-15110.593093068972,-7579.828563489411,-1361.3700866699216,-2880.410144203587,2259.768937763414,-4441.7381286621085,-4495.068600303248
-1306.9102638646175,-14495.598642449628,324.24926757812494,2711.8231120862456,6302.908847206517,4181.171718396638,-3279.447555541992,4247.866178813732,7185.810490658408,6633.432287918893,5537.585208290501,6665.744279560289,6603.629965531198,4861.543053074886,7820.3803614566195,4751.995990150853,5766.592527690686,5447.111631694593,-17985.795673571134,6048.240159687241,5898.601130435341,5893.4563084652555,5755.8009498997735,3240.6731655723165,5917.988325420179,5006.539194207442,-15111.847927695824,-7578.887437519274,-1360.805411087839,-2881.9159457558076,2258.576844867907,-4440.671519229286,-4494.8176333778765
-1310.5492842824833,-14499.551371524207,321.3631479363692,2712.199562474301,6303.849973176654,4181.108976665296,-3282.2081917210626,4247.740695351048,7187.379033941971,6633.8714800382895,5537.459724827816,6666.936372455797,6605.261250546103,4862.233212119654,7819.501977217824,4752.435182270249,5768.286554436934,5448.742916709498,-17987.92889243678,6049.369510851408,5900.420640644274,5894.836626554788,5756.553850675883,3239.732039602179,5917.54913330078,5007.605803640265,-15114.106630024155,-7581.271623310289,-1363.6287889982523,-2886.307866949784,2255.6907252261512,-4446.255533318769,-4496.386176661441
-1311.113959864566,-14502.751199822675,321.8023400557668,2715.3993907727686,6306.861576281095,4182.301069560804,-3282.9610924971726,4250.375848067433,7191.206279553864,6636.255665829306,5539.404718499433,6670.136200754266,6608.586562307257,4864.680139642012,7820.443103187961,4755.133076717979,5772.051058317485,5451.503552888568,-17988.054375899465,6052.1928887618205,5903.620468942742,5897.660004465203,5758.938036466899,3240.4221986469465,5919.431385241056,5010.303698087992,-15114.294855218182,-7585.7262862356065,-1365.1973322818153,-2890.2605960243623,2254.0594402112456,-4452.96889857242,-4498.9585876464835
-1308.1650984914677,-14502.87668328536,325.0649100855777,2720.293245817485,6311.128014012385,4185.124447471217,-3280.7651319001848,4254.830510992752,7196.037392867238,6640.396620097912,5543.482931036698,6674.339896754214,6613.16670869526,4868.256418328536,7823.203739367032,4759.211289255241,5776.317496048776,5455.079831575092,-17986.54857434724,6055.769167448344,5907.698681480006,5901.800958733809,5762.514315153422,3241.677033273797,5921.941054494757,5013.315301192433,-15111.973411158508,-7589.1770814594465,-1363.7542724609373,-2890.69978814376,2254.4986323306434,-4456.23146860223,-4498.582137258429
