Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-8897.028471294201,-11679.561514603463,-7710.582331607215,1851.1947832609476,-121.7189588044819,-25858.50263896741,-18058.387856734425,-2163.7740888093645,629.8642409475226,-1101.8075441059311,-8644.43026090923,-3158.105047125565,1890.2828818873356,-801.1491675125923,-10764.47336297286,-5029.502667878803,2261.9021566290603,1363.56604726691,-8240.561736257452,-4556.931947406969,1761.6623326351767,687.9630841706928,1945.9347975881476,-3118.3267894544097,-10950.251629478053,-9864.066776476408,-12985.216943841227,-17474.325079666938,-7985.95579046952,-2812.209882234272,-1068.6799099570826,-8589.719471178556,-5027.118482087787
-8903.114419234425,-11677.804746125872,-7709.327496980365,1854.1436446340456,-119.0838060880962,-25855.867486251027,-18056.50560479415,-2159.6958762721006,632.6876188579358,-1098.984166195518,-8641.98333338687,-3155.4071526778366,1893.9219023052008,-798.5767565275492,-10761.46175986842,-5026.992998625104,2263.470699912624,1366.640392102693,-8238.804967779859,-4555.112437198036,1762.4152334112869,689.5316274542557,1947.1268904836552,-3117.1346965589014,-10949.686953895967,-9863.502100894324,-12982.01711554276,-17475.517172562442,-7984.638214111326,-2810.264888562654,-1070.4994201660156,-8588.464636551706,-5025.424455341539
-8904.871187712017,-11677.679262663187,-7709.578463905735,1854.9592871414984,-118.6446139686986,-25853.420558728663,-18055.376253629984,-2157.8136243318254,634.5071290668689,-1097.1019142552425,-8640.728498760021,-3153.7758676629314,1896.3060880962169,-796.6945045872737,-10759.265799271432,-5025.487197072882,2264.7255345394733,1369.0245778937087,-8237.361907958984,-4554.1713112278985,1762.9799089933695,690.4727534243934,1947.440599140368,-3116.695504439504,-10950.063404284025,-9863.878551282382,-12982.70727458753,-17474.136854472912,-7983.195154290451,-2810.515855488024,-1069.6837776585628,-8586.833351536798,-5025.863647460937
-8900.416524786697,-11678.49490517064,-7710.456848144529,1853.2652603952504,-120.71509110300163,-25852.54217448987,-18055.250770167295,-2158.6292668392775,634.6326125295539,-1096.2235300164473,-8641.41865780479,-3153.587642468904,1896.8707636782997,-795.1887030350533,-10758.51289849532,-5025.298971878854,2265.3529518528985,1370.5303794459292,-8237.80110007838,-4554.485019884611,1763.8582932321647,691.6648463199012,1947.7543077970804,-3117.887597335012,-10950.753563328792,-9864.945160715202,-12985.781619423313,-17470.246867129674,-7982.379511782995,-2811.645206652189,-1068.5544264943976,-8586.143192492033,-5027.18122381913
-8894.330576846472,-11679.937964991515,-7711.899907965408,1850.4418824848372,-123.41298555072984,-25853.67152565404,-18055.940929212065,-2160.5115187795536,633.440519634046,-1095.9098213597347,-8643.489134939091,-3154.152318050986,1896.4943132902445,-794.3730605276006,-10758.701123689349,-5025.863647460937,2265.478435315584,1371.596988878752,-8239.80883548134,-4555.551629317433,1764.1092601575347,693.1706478721217,1948.2562416478208,-3120.020816200657,-10951.067271985505,-9865.949028416682,-12987.852096557615,-17468.67832384611,-7982.504995245682,-2812.6490743536697,-1068.0524926436572,-8587.084318462172,-5028.310574983295
-8890.879781622634,-11682.949568095957,-7714.221352025082,1847.2420541863687,-125.5462044163754,-25856.68312875848,-18057.82318115234,-2162.770221107884,631.621009425113,-1096.4744969418173,-8645.49687034205,-3154.9679605584392,1895.3022203947369,-794.6240274529707,-10759.45402446546,-5026.93025689376,2265.7294022409537,1371.9734392668067,-8241.440120496247,-4556.179046630858,1763.544584575452,694.299999036287,1948.6954337672184,-3120.773716976768,-10950.314371209395,-9865.635319759971,-12989.98531542326,-17472.129119069952,-7983.9480550665585,-2814.40584283126,-1069.0563603451376,-8589.782212909897,-5030.318310386256
-8889.875913921154,-11685.082786961604,-7716.354570890727,1844.9833518580383,-126.92652250591075,-25860.008440519632,-18059.830916555304,-2165.028923436215,629.9269826788651,-1097.6038481059827,-8646.375254580846,-3155.4698944091792,1893.8591605738588,-795.2514447663958,-10760.01870004754,-5028.122349789268,2266.419561285721,1371.847955804122,-8242.443988197729,-4555.928079705489,1763.042650724712,695.2411250064247,1949.1973676179584,-3120.083557932,-10948.620344463146,-9863.878551282382,-12993.561594109784,-17476.772007189298,-7986.144015663549,-2815.7234191894527,-1071.3150626734682,-8592.982041208366,-5031.573145013105
-8889.373980070415,-11683.890694066096,-7716.480054353411,1844.2931928132707,-127.30297289396584,-25862.831818430044,-18060.2701086747,-2166.66020845112,628.6094063206722,-1099.109649658203,-8646.877188431587,-3155.5326361405214,1892.6043259470084,-795.6906368857934,-10760.081441778884,-5028.687025371351,2267.423428987201,1371.5342471474091,-8243.071405511153,-4555.300662392064,1763.544584575452,696.5587013646175,1949.7620432000408,-3118.6404981111223,-10946.424383866159,-9861.055173371964,-12996.510455482883,-17480.034577219107,-7987.712558947111,-2815.15874360737,-1071.3778044048108,-8594.55058449193,-5030.443793848941
-8888.432854100276,-11680.690865767629,-7715.287961457904,1844.5441597386407,-127.1147476999383,-25864.839553833004,-18058.638823659796,-2167.224884033203,627.5427968878495,-1100.3017425537107,-8647.37912228233,-3155.5326361405214,1891.9141669022408,-795.9416038111635,-10759.642249659488,-5028.310574983295,2268.176329763312,1371.3460219533815,-8242.820438585783,-4554.735986809981,1764.5484522769325,697.5625690660978,1951.2051030209188,-3116.6327627081614,-10944.353906731856,-9858.482762386924,-12995.757554706772,-17482.857955129522,-7988.21449279785,-2813.40197512978,-1069.7465193899054,-8594.738809685958,-5028.498800177323
-8887.679953324166,-11678.369421707956,-7714.848769338506,1845.1088353207235,-126.80103904322571,-25865.216004221056,-18055.68996228669,-2167.4131092272305,626.6016709177117,-1100.9919015984783,-8647.316380550985,-3155.8463447972345,1891.4749747828432,-796.1925707365336,-10758.889348883376,-5027.871382863897,2267.486170718544,1370.7186046399568,-8242.50672992907,-4554.798728541324,1764.7366774709599,697.3116021407277,1952.6481628417969,-3115.691636738024,-10944.040198075145,-9858.169053730211,-12992.808693333674,-17485.49310784591,-7988.841910111277,-2811.9589153089014,-1070.813128822728,-8595.868160850121,-5027.620415938527
-8887.74269505551,-11677.177328812448,-7714.723285875821,1845.8617360968335,-126.2991051924856,-25863.020043624078,-18052.803842644946,-2166.9739171078327,626.5389291863692,-1100.8036764044507,-8646.312512849505,-3156.160053453947,1890.7848157380756,-796.3807959305611,-10758.199189838608,-5027.871382863897,2265.5411770469264,1369.651995207134,-8242.694955123097,-4555.488887586092,1763.9837766948497,695.9940257825349,1952.7736463044816,-3116.695504439504,-10945.545999627364,-9860.114047401827,-12989.92257369192,-17486.30875035336,-7989.532069156043,-2810.641338950709,-1074.201182315224,-8596.746545088918,-5027.4321907445
-8888.119145443565,-11676.800878424392,-7714.284093756424,1846.1754447535463,-125.92265480443048,-25859.506506668888,-18051.29804109272,-2166.0327911376958,627.4173134251644,-1100.1762590910257,-8644.869453028627,-3156.47376211066,1890.094656693308,-797.5101470947264,-10758.324673301295,-5028.059608057924,2263.6589251066507,1367.957968460886,-8242.945922048468,-4556.806463944284,1762.7916837993419,693.9235486482319,1951.8952620656864,-3118.5150146484366,-10947.114542910924,-9862.184524536131,-12987.412904438219,-17484.36375668174,-7988.841910111277,-2809.1355373984884,-1078.1539113898025,-8595.554452193412,-5026.93025689376
-8888.119145443565,-11677.114587081103,-7714.346835487767,1845.673510902806,-126.11087999845805,-25857.24780434056,-18051.611749749434,-2165.593599018297,627.731022081877,-1100.364484285053,-8644.367519177886,-3157.2266628867696,1889.3417559171971,-799.8315911543996,-10759.579507928143,-5028.122349789268,2261.7139314350325,1365.5737826698703,-8242.883180317125,-4558.563232421873,1761.599590903834,691.7903297825862,1950.8913943642065,-3119.393398887232,-10947.679218493007,-9862.310007998816,-12984.903235184518,-17479.720868562395,-7986.959658171,-2808.006186234323,-1080.538097180818,-8593.421233327763,-5026.67928996839
-8886.864310816714,-11676.612653230364,-7713.97038509971,1846.551895141601,-126.11087999845805,-25855.99296971371,-18052.176425331516,-2164.8406982421875,628.1074724699321,-1100.3017425537107,-8644.367519177886,-3157.47762981214,1889.2162724545124,-801.5256179006474,-10760.269666972912,-5027.745899401212,2260.333613345497,1364.0679811176499,-8242.569471660412,-4558.93968280993,1761.725074366519,691.288395931846,1951.7697786030012,-3118.891465036492,-10946.98905944824,-9860.490497789884,-12980.887764378596,-17473.57217889083,-7984.449988917299,-2806.8768350701575,-1078.467620046515,-8590.535113686008,-5026.240097848992
-8885.985926577916,-11675.859752454255,-7713.029259129575,1848.9360809326167,-125.35797922234784,-25856.055711445053,-18052.7411009136,-2163.2721549586245,629.4877905594674,-1100.1762590910257,-8644.43026090923,-3156.787470767372,1889.5299811112247,-802.0902934827302,-10760.269666972912,-5027.4321907445,2260.1453881514694,1363.691530729595,-8243.00866377981,-4557.93581510845,1762.5407168739719,691.8530715139287,1953.1500966925369,-3118.4522729170944,-10946.361642134816,-9859.42388835706,-12977.311485692073,-17468.8038073088,-7982.379511782995,-2807.1905437268706,-1073.0090894197162,-8588.401894820363,-5027.4321907445
-8887.491728130137,-11677.24007054379,-7713.029259129575,1850.1909155594676,-124.7933036402652,-25858.12618857936,-18054.497869391187,-2162.268287257144,631.2445590370579,-1101.180126792506,-8645.43412861071,-3156.5365038420023,1889.40449764854,-803.407869840923,-10761.587243331103,-5028.247833251952,2260.5845802708673,1362.750404759457,-8244.765432257398,-4557.559364720393,1761.9760412918893,690.911945543791,1952.4599376477688,-3119.33065715589,-10947.177284642268,-9861.180656834653,-12979.00551243832,-17468.61558211477,-7982.442253514339,-2810.8923058760793,-1069.1191020764802,-8588.150927894992,-5030.130085192228
-8889.813172189812,-11680.063448454202,-7713.656676442998,1849.9399486340967,-124.040402864155,-25860.07118225097,-18056.50560479415,-2162.331028988486,632.4366519325657,-1102.4977031506987,-8647.065413625616,-3157.101179424085,1889.90643149928,-805.4783469752259,-10763.657720465408,-5029.126217490748,2261.086514121608,1361.2446032072367,-8246.333975540963,-4557.684848183079,1760.7839483963814,689.0924353348581,1950.5149439761512,-3120.020816200657,-10948.181152343748,-9863.188392237613,-12984.96597691586,-17473.760404084856,-7984.324505454614,-2815.7861609207953,-1071.3150626734682,-8588.276411357676,-5030.757502505653
-8889.185754876387,-11679.937964991515,-7712.339100084806,1851.0692997982624,-121.3425084164268,-25858.565380698758,-18056.12915440609,-2161.327161287006,634.1934204101561,-1101.8075441059311,-8646.43799631219,-3156.787470767372,1892.2278755589532,-805.9802808259662,-10764.72432989823,-5028.1850915206105,2262.466832211143,1360.9936362818667,-8245.706558227539,-4556.555497018913,1761.599590903834,688.966951872173,1948.6954337672184,-3118.954206767835,-10947.616476761666,-9863.000167043585,-12988.291288677012,-17478.8424843236,-7985.328373156094,-2816.4135782342205,-1077.9656861957749,-8587.460768850226,-5029.753634804173
-8885.985926577916,-11675.797010722912,-7709.641205637076,1854.0809029027037,-117.38977934184825,-25854.67539335552,-18053.368518227024,-2158.9429754959906,636.7030896638569,-1099.611583508943,-8643.551876670435,-3155.281669215152,1895.176736932052,-804.7254461991158,-10764.47336297286,-5026.302839580335,2264.662792808131,1362.1229874460319,-8243.573339361892,-4554.924212004009,1763.9210349635073,690.3472699617084,1947.440599140368,-3117.1346965589014,-10946.23615867213,-9861.243398565992,-12986.72274539345,-17479.84635202508,-7983.9480550665585,-2811.8334318462166,-1082.3576073897511,-8585.641258641292,-5028.687025371351
-8882.472389622737,-11671.969765111018,-7707.4452450400895,1856.778797350432,-114.56640143143503,-25851.538306788392,-18051.109815898693,-2157.248948749743,638.6480833354749,-1098.0430402253803,-8641.293174342105,-3154.089576319644,1897.1217306036697,-803.0941611842104,-10763.532237002722,-5025.361713610197,2266.482303017064,1363.3150803415397,-8242.381246466384,-4554.359536421926,1765.5523199784127,691.8530715139287,1947.7543077970804,-3115.8798619320514,-10944.667615388567,-9859.047437969004,-12983.334691900955,-17478.59151739823,-7981.438385812858,-2807.002318532843,-1082.3576073897511,-8583.194331118933,-5027.306707281815
-8880.903846339175,-11670.463963558796,-7705.625734831156,1857.8454067832545,-113.49979199861224,-25850.283472161536,-18050.545140316608,-2156.809756630345,639.9029179623252,-1097.415622911955,-8640.289306640625,-3153.524900737561,1898.0628565738073,-801.5883596319901,-10762.402885838555,-5025.110746684827,2267.8626211066,1364.3816897743625,-8242.067537809673,-4554.108569496556,1766.4934459485503,693.1706478721217,1949.1973676179584,-3115.126961155941,-10943.161813836348,-9857.478894685442,-12980.762280915911,-17476.709265457954,-7979.367908678557,-2804.806357935855,-1080.7263223748455,-8580.87288705926,-5025.67542226691
-8884.480125025697,-11670.401221827455,-7704.370900204306,1857.4689563951993,-114.37817623740747,-25851.036372937648,-18051.172557630038,-2157.248948749743,639.8401762309827,-1097.415622911955,-8639.975597983912,-3153.2739338121914,1897.87463137978,-801.0236840499075,-10761.524501599763,-5025.487197072882,2268.4272966886815,1364.7581401624177,-8241.816570884303,-4553.983086033872,1766.807154605263,693.1706478721217,1948.8209172299032,-3115.315186349969,-10944.040198075145,-9858.545504118265,-12980.51131399054,-17474.387821398283,-7978.677749633789,-2804.4926492791424,-1080.4126137181331,-8580.308211477177,-5024.106878983345
-8889.750430458469,-11670.714930484168,-7703.555257696855,1856.9042808131169,-116.51139510305303,-25852.98136660927,-18051.423524555405,-2157.750882600483,638.7735667981599,-1097.3528811806125,-8640.289306640625,-3153.022966886821,1897.184472335012,-801.1491675125923,-10760.45789216694,-5026.114614386307,2268.3018132259967,1364.31894804302,-8241.189153570876,-4554.234052959241,1766.1169955604953,691.7903297825862,1946.0602810508324,-3116.3817957827914,-10947.177284642268,-9861.619848954047,-12981.766148617393,-17472.380085995323,-7978.865974827816,-2805.43377524928,-1079.8479381360503,-8580.998370521946,-5023.103011281865
-8891.068006816662,-11671.342347797592,-7703.555257696855,1856.4650886937193,-118.58187223735607,-25854.61265162417,-18050.29417339124,-2157.876366063168,637.7069573653371,-1096.5999804045023,-8640.91672395405,-3152.521033036081,1896.4315715589016,-801.0864257812499,-10759.516766196803,-5026.491064774362,2268.1135880319694,1363.9424976549649,-8240.49899452611,-4554.547761615952,1764.7366774709599,690.2217864990233,1943.550611797132,-3117.4484052156145,-10949.435986970599,-9863.815809551037,-12982.958241512899,-17471.06250963713,-7979.1169417531855,-2806.625868144788,-1075.5815004047593,-8581.061112253288,-5023.542203401264
-8888.495595831617,-11671.78153991699,-7704.935575786387,1855.7121879176088,-119.4602564761513,-25855.30281066894,-18047.84724586888,-2157.876366063168,636.7658313951994,-1095.345145777652,-8641.293174342105,-3152.081840916684,1896.0551211708469,-800.2707832737971,-10759.077574077404,-5026.742031699732,2267.8626211066,1364.444431505705,-8240.436252794769,-4554.610503347296,1763.544584575452,689.5316274542557,1943.8015787225015,-3117.762113872327,-10949.24776177657,-9863.313875700296,-12983.522917094982,-17469.556708084907,-7979.242425215871,-2806.249417756733,-1070.8758705540706,-8579.994502820466,-5024.357845908717
-8884.417383294354,-11671.02863914088,-7706.566860801295,1855.084770604184,-118.83283916272615,-25855.428294131623,-18045.463060077866,-2158.127332988538,635.4482550370066,-1093.902085956774,-8641.544141267474,-3152.709258230109,1896.3060880962169,-798.6394982588916,-10758.638381958004,-5027.369449013157,2267.235203793174,1365.9502330579255,-8241.816570884303,-4555.300662392064,1762.8544255306845,689.9708195736533,1946.7504400956,-3117.9503390663544,-10947.679218493007,-9860.86694817794,-12983.271950169612,-17468.92929077148,-7979.3051669472125,-2804.3671658164567,-1069.4955524645352,-8578.739668193615,-5024.044137252004
-8879.586269980982,-11668.958162006578,-7706.943311189349,1855.3357375295536,-116.76236202842308,-25854.738135086856,-18044.145483719672,-2158.0645912571954,634.8835794549238,-1091.8943505538136,-8641.857849924185,-3153.713125931589,1897.3099557976968,-796.5690211245886,-10757.697255987869,-5027.996866326584,2266.733269942434,1367.8324849982007,-8244.075273212633,-4556.555497018913,1762.9799089933695,691.1629124691611,1951.0168778268912,-3118.264047723067,-10945.420516164679,-9857.980828536183,-12981.01324784128,-17469.744933278937,-7978.928716559159,-2802.1084634881267,-1070.3739367033304,-8577.924025686163,-5022.4128522370975
-8876.135474757144,-11667.326876991672,-7706.378635607267,1856.4650886937193,-114.69188489412004,-25853.98523431075,-18044.459192376387,-2157.374432212428,635.0090629176088,-1090.8904828523334,-8641.92059165553,-3153.9013511256167,1897.9373731111225,-795.3141864977384,-10757.195322137128,-5027.68315766987,2266.105852629009,1368.208935386256,-8244.953657451428,-4557.308397795025,1763.1053924560545,691.4766211258737,1952.8991297671664,-3118.0130807976966,-10944.291165000512,-9857.102444297389,-12977.625194348784,-17470.12138366699,-7978.175815783048,-2800.8536288612763,-1073.0090894197162,-8578.300476074217,-5021.534467998304
-8875.131607055662,-11668.268002961808,-7705.249284443101,1857.9708902459397,-113.6880171926398,-25853.79700911672,-18045.964993928606,-2156.056855854235,634.8208377235812,-1092.0825757478412,-8640.853982222705,-3153.022966886821,1896.8707636782997,-795.8161203484785,-10757.383547331156,-5026.17735611765,2264.4118258827607,1366.2011999832955,-8243.196888973838,-4556.618238750257,1762.1015247545743,689.7198526482832,1950.389460513466,-3117.322921752929,-10946.110675209444,-9859.549371819745,-12975.554717214483,-17469.36848289088,-7977.109206350226,-2801.481046174701,-1076.8363350316097,-8579.994502820466,-5022.663819162469
-8875.508057443718,-11670.903155678196,-7704.308158472963,1858.7237910220492,-113.87624238666734,-25854.42442643015,-18048.098212794248,-2154.6765377647,634.1934204101561,-1095.0314371209395,-8639.285438939143,-3152.2073243793684,1893.9219023052008,-797.823855751439,-10758.763865420691,-5024.734296296771,2262.215865285773,1363.0641134161697,-8241.063670108191,-4555.614371048776,1760.0937893516136,686.3945408871299,1945.74657239412,-3118.07582252904,-10949.24776177657,-9863.251133968957,-12976.24487625925,-17469.556708084907,-7976.795497693512,-2803.92797369706,-1081.165514494243,-8582.441430342822,-5024.357845908717
-8877.139342458624,-11672.78540761847,-7703.931708084909,1858.535565828022,-115.06833528217516,-25855.80474451968,-18049.980464734526,-2154.1118621826167,633.3777779027033,-1098.4194906134353,-8638.469796431691,-3152.144582648026,1890.2201401559928,-800.4590084678247,-10761.02256774902,-5024.106878983345,2260.270871614154,1359.6760599236738,-8240.812703182823,-4555.426145854749,1757.082186247173,682.4418118125514,1941.417392931486,-3121.150167364822,-10952.573073537724,-9867.266604774877,-12979.068254169664,-17471.313476562496,-7977.48565673828,-2806.7513516074728,-1084.3653427927115,-8584.888357865182,-5025.738163998252
-8880.27642902575,-11673.161858006526,-7704.49638366699,1857.1552477384864,-117.64074626721832,-25857.81247992264,-18051.54900801809,-2155.0529881527546,631.9347180818256,-1101.8075441059311,-8638.595279894376,-3152.8347416927936,1886.8320866634967,-802.8431942588403,-10762.653852763928,-5024.608812834087,2257.7612023604543,1356.3507481625204,-8242.255763003699,-4556.053563168174,1753.1294571725944,678.9282748573704,1938.7822402151005,-3124.9774129767166,-10955.898385298879,-9871.470300774825,-12981.766148617393,-17472.505569458004,-7977.987590589021,-2808.1316696970084,-1083.1105081658611,-8585.954967298003,-5027.118482087787
-8882.974323473478,-11673.224599737869,-7706.127668681896,1854.8338036788136,-120.71509110300163,-25860.196665713655,-18052.552875719568,-2157.3116904810854,629.4250488281249,-1104.6936637476867,-8638.720763357062,-3153.7758676629314,1884.4479008724811,-804.9136713931433,-10762.779336226611,-5026.240097848992,2254.435890599301,1354.1547875655324,-8243.51059763055,-4557.371139526366,1749.9923706054683,676.6695725290398,1938.844981946443,-3126.483214528937,-10957.655153776468,-9873.478036177785,-12982.581791124843,-17471.940893875922,-7977.987590589021,-2807.6297358462684,-1078.0284279271175,-8585.453033447266,-5027.369449013157
-8883.476257324217,-11672.848149349811,-7708.135404084857,1852.5751013504832,-123.03653516267472,-25862.392626310648,-18052.490133988227,-2159.946843197471,626.6644126490542,-1106.51317395662,-8638.344312969004,-3154.9052188270966,1882.9420993202607,-806.4194729453639,-10762.151918913187,-5028.3733167146365,2251.5497709575448,1353.401886789422,-8243.887048018605,-4559.127908003958,1748.6747942472757,675.477479633532,1940.3507834986635,-3125.2911216334287,-10957.4041868511,-9872.662393670333,-12981.264214766652,-17469.682191547592,-7977.422915006938,-2805.747483905993,-1072.8208642256886,-8584.386424014441,-5026.051872654964
-8883.162548667506,-11671.53057299162,-7708.762821398282,1851.696717111688,-124.040402864155,-25863.647460937496,-18051.48626628675,-2161.766353406404,624.8449024401212,-1107.1405912700452,-8638.281571237663,-3156.285536916632,1882.251940275493,-807.2351154528164,-10761.775468525131,-5029.941859998201,2249.855744211297,1353.2136615953943,-8244.075273212633,-4560.44548436215,1748.9257611726457,674.9755457827919,1941.6683598568563,-3123.346127961811,-10956.337577418277,-9870.591916536028,-12978.00164473684,-17466.85881363718,-7976.293563842772,-2803.614265040347,-1070.311194971988,-8583.06884765625,-5024.671554565429
-8883.601740786902,-11670.77767221551,-7708.574596204255,1851.8849423057152,-123.41298555072984,-25863.961169594208,-18050.796107241975,-2162.6447376451993,624.7194189774361,-1107.0778495387024,-8639.15995547646,-3157.5403715434823,1882.7538741262333,-807.5488241095292,-10762.026435450503,-5030.882985968337,2249.7930024799543,1352.7117277446544,-8243.949789749948,-4560.69645128752,1749.9923706054683,675.1637709768194,1942.295777170281,-3121.652101215563,-10955.020001060084,-9868.646922864411,-12974.9900416324,-17465.8549459357,-7976.168080380086,-2803.3005563836346,-1071.1895792107832,-8582.504172074166,-5024.483329371402
