Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-21155.068748875663,-20420.802266974195,-2058.5562053479644,4455.729534751489,-1706.198642128392,-18535.977915713655,-4254.579544067383,9672.516270687704,6811.556063200297,6352.035622847707,4531.709771407278,9011.657614456979,9017.116145083775,8739.985917743883,10599.023417422644,9103.009575291682,2952.751360441509,8645.18316168534,9095.355084067896,8170.228255422491,9632.863496479233,4794.221175344366,9644.596200240285,6398.652729235197,7541.807074295846,10155.251151637027,-8313.718595002825,-16862.34223215203,-3057.7810187088808,-3416.224529868677,-19815.971976832338,-3403.9271505255447,-18310.67235846268
-21156.700033890567,-20422.810002377155,-2062.1952257658304,4453.3453489604735,-1710.1513712029707,-18539.867903056896,-4258.783240067331,9670.132084896688,6807.728817588404,6348.020152041786,4531.27057928788,9008.95972000925,9013.037932546513,8736.974314639441,10595.94907258686,9100.625389500665,2948.6104061729025,8641.795108192844,9094.288474635072,8168.785195601615,9630.165602031504,4790.7076383891845,9642.149272717927,6395.954834787469,7539.422888504831,10152.678740651983,-8316.0400390625,-16859.456112510277,-3062.3611650968846,-3420.302742405941,-19823.689209787462,-3408.5700386448907,-18311.55074270148
-21162.472273174084,-20429.648851093487,-2068.657624094109,4446.820208900853,-1718.5587632028676,-18548.83997063888,-4265.559347052323,9664.673554269888,6800.701743678042,6340.302919086656,4526.941399825248,9003.124738994396,9005.822633442125,8730.072724191763,10589.17296560187,9095.229600605213,2941.4578487998556,8634.642550819797,9090.900421142576,8164.267790944952,9624.142395822624,4783.806047941509,9636.126066509045,6390.49630416067,7534.278066534744,10146.718276174444,-8321.435827957956,-16858.891436928196,-3069.1372720818767,-3426.953365928248,-19823.626468056125,-3419.1106495104336,-18317.38572371633
-21169.68757227847,-20437.67979270533,-2073.9279295268807,4439.855876721834,-1727.5935725161903,-18558.188488608914,-4271.959003649259,9659.089540180406,6793.737411499023,6332.6484278628695,4521.733836123817,8997.415241442228,8999.109268188473,8722.857425087375,10581.518474378083,9089.95929517244,2934.556258352179,8627.23902652138,9086.884950336656,8159.185710706208,9617.993706151055,4777.469133075913,9629.600926449424,6385.2259987278985,7529.133244564658,10140.381361308848,-8330.03144515188,-16861.401106181896,-3074.7212861713606,-3432.913830405787,-19816.47391068308,-3426.0749816894527,-18323.34618819387
-21172.448208457543,-20440.06397849635,-2073.4259956761407,4437.785399587529,-1731.2953346653987,-18561.764767295437,-4273.402063470136,9657.646480359528,6791.039517051295,6329.574083027086,4520.541743228308,8996.03492335269,8997.352499710885,8719.783080251593,10577.94219569156,9088.453493620222,2932.0465890984783,8624.352906879625,9084.187055888928,8156.989750109219,9615.5467786287,4775.900589792352,9626.965773733038,6383.28100505628,7527.062767430355,10138.310884174549,-8334.423366345856,-16858.703211734162,-3075.1604782907584,-3434.8588240774047,-19809.5723202354,-3421.996769152189,-18321.33845279091
-21168.871929771016,-20435.8602824964,-2068.343915437397,4441.298936542711,-1728.409215023643,-18558.43945553428,-4269.198367470189,9660.469858269942,6793.298219379625,6332.397460937499,4523.678829795435,8998.858301263106,9000.803294934723,8721.790815654553,10580.200898019888,9090.900421142576,2934.8072252775487,8626.988059596011,9083.559638575503,8158.119101273385,9617.178063643603,4779.037676359478,9629.224476061368,6385.163256996556,7528.568568982574,10140.88329515959,-8328.462901868317,-16846.59405758506,-3070.3293649773846,-3430.0904524953735,-19804.427498265315,-3409.8248732717407,-18310.233166343285
-21161.782114129317,-20429.648851093487,-2062.885384810598,4447.008434094881,-1722.5742340087888,-18552.102540668682,-4264.053545500104,9664.736296001232,6798.192074424342,6337.542282907586,4527.945267526728,9002.936513800369,9006.387309024209,8726.496445505241,10585.847653840716,9094.915891948498,2939.763822053608,8632.007398103411,9084.751731471011,8160.816995721114,9620.691600598786,4784.0570148668785,9634.118331106085,6389.053244339792,7531.6429138183585,10145.463441547592,-8315.977297331157,-16835.237804212065,-3064.1179335744755,-3421.1811266447367,-19801.478636892218,-3399.6607127942534,-18297.998528731492
-21155.69616618909,-20425.44515509354,-2059.309106124075,4451.5258387515405,-1717.9313458894424,-18547.14594389263,-4261.794843171771,9667.998866031041,6802.458512155633,6341.055819862767,4530.1412281237135,9005.885375173468,9010.591005024156,8730.888366699217,10590.42780022872,9098.178461978307,2943.4028424714734,8635.897385446646,9086.633983411284,8163.26392324347,9623.765945434568,4787.884260478772,9637.882834986636,6392.127589175575,7533.776132684004,10149.10246196546,-8306.440554167095,-16838.186665585166,-3060.2279462312395,-3415.910821211965,-19804.427498265315,-3400.1626466449934,-18294.1712831196
-21153.939397711496,-20424.064837004007,-2058.8071722733343,4452.906156841077,-1716.174577411852,-18545.51465887772,-4261.1046841270045,9669.379184120578,6804.215280633223,6342.1224292955885,4529.576552541632,9006.575534218233,9011.657614456979,8732.70787690815,10591.619893124229,9099.056846217105,2944.030259784899,8636.838511416785,9087.324142456051,8163.828598825555,9624.644329673363,4788.637161254882,9638.384768837375,6392.190330906918,7534.027099609374,10149.35342889083,-8304.746527420846,-16855.87983382375,-3059.537787186472,-3418.5459739283506,-19811.642797369703,-3408.758263838918,-18299.880780671767
-21157.578418129367,-20425.94708894428,-2062.5716761538856,4450.208262393348,-1718.0568293521278,-18548.087069862762,-4261.794843171771,9667.43419044896,6802.207545230262,6340.365660817999,4525.937532123766,9004.128606695875,9008.771494815222,8730.511916311163,10589.17296560187,9096.045243112663,2941.144140143143,8634.077875237715,9084.626248008326,8161.130704377825,9621.758210031609,4785.500074687757,9635.686874389647,6388.802277414422,7531.517430355673,10145.777150204305,-8310.5815084357,-16872.00445877878,-3062.8003572162825,-3426.451432077508,-19816.41116895173,-3418.169523540296,-18308.85284825375
-21164.856458965096,-20431.468361302424,-2069.41052487022,4444.247797915808,-1723.7035851729543,-18554.298501265675,-4267.190632067228,9661.599209434109,6795.870630364669,6334.781646728515,4519.914325914884,8998.544592606393,9002.246354755602,8724.300484908254,10583.337984587013,9089.269136127672,2934.6190000835213,8627.552735178095,9078.665783530787,8155.107498168944,9615.29581170333,4778.723967702765,9630.165602031504,6382.841812936882,7525.870674534846,10139.942169189451,-8320.933894107215,-16875.580737465305,-3069.20001381322,-3434.921565808748,-19816.72487760845,-3424.694663599917,-18317.762174104388
-21170.81692344264,-20437.11511712325,-2074.5553468403054,4439.793134990491,-1728.660181949013,-18559.129614579047,-4275.033348485043,9656.70535438939,6789.91016588713,6329.260374370374,4516.087080302991,8993.776221024362,8996.536857203433,8718.21453696803,10578.193162616928,9083.810605500872,2928.470310411955,8621.843237625922,9074.713054456208,8150.27638485557,9609.774539345188,4772.826244956568,9625.77368083753,6378.575375205592,7521.039561221473,10135.863956652189,-8329.654994763825,-16871.565266659385,-3075.285961753443,-3440.191871241519,-19816.28568548905,-3428.521909211811,-18325.730373984887
-21174.016751741103,-20440.189461959035,-2076.751307437294,4438.161849975585,-1730.1032417698907,-18560.384449205896,-4279.362527947676,9655.262294568513,6788.027913946854,6327.315380698756,4516.714497616416,8992.270419472143,8994.466380069129,8715.830351177014,10577.063811452765,9082.681254336707,2926.1488663522814,8620.400177805046,9075.403213500975,8149.084291960063,9608.017770867598,4770.943993016293,9625.459972180815,6378.2616665488795,7520.349402176706,10135.67573145816,-8333.419498644376,-16865.165610062442,-3079.6151412160766,-3441.885897987767,-19817.5405201159,-3432.2864130923617,-18329.996811716177
-21178.220447741052,-20444.64412488435,-2080.202102661133,4434.648313020404,-1732.2364606355363,-18564.08621135511,-4282.123164126747,9652.438916658097,6786.208403737921,6325.119420101767,4516.777239347759,8990.011717143809,8992.01945254677,8713.697132311368,10575.432526437859,9081.23819451583,2924.4548396060336,8618.894376252825,9075.528696963662,8147.578490407842,9606.010035464637,4769.37544973273,9624.958038330076,6377.4460240414255,7520.098435251336,10134.985572413394,-8335.99190962942,-16859.769821166992,-3084.0070624100526,-3445.399434942948,-19819.6109972502,-3433.8549563759248,-18331.188904611685
-21181.984951621605,-20449.537979929068,-2083.4019309596006,4430.130908363744,-1735.6245141280324,-18569.67022544459,-4284.381866455078,9648.423445852177,6783.573251021535,6321.982333534642,4515.459662989566,8986.874630576685,8988.694140785617,8711.061979594982,10572.546406796102,9078.352074874074,2922.3216207403884,8615.945514879728,9073.70918675473,8145.1315628854845,9602.810207166169,4767.17948913574,9622.699336001746,6375.187321713095,7518.5298919677725,10132.66412835372,-8338.187870226406,-16856.632734599865,-3086.077539544356,-3449.5403892115537,-19819.297288593487,-3426.2632068834805,-18328.49101016396
-21179.349798905216,-20448.53411222759,-2080.0766191984476,4430.444617020456,-1735.2480637399772,-18569.41925851922,-4281.307521619296,9648.548929314866,6784.45163526033,6322.609750848067,4517.718365317896,8986.937372308028,8988.819624248303,8711.563913445723,10573.48753276624,9078.47755833676,2922.886296322471,8615.945514879728,9074.399345799495,8145.633496736224,9602.621981972143,4767.932389911852,9622.134660419664,6375.250063444438,7518.655375430458,10132.287677965664,-8334.360624614514,-16850.0448528089,-3080.6817506489,-3445.399434942948,-19815.971976832338,-3411.2051913612763,-18317.511207179017
-21171.19337383069,-20442.32268082468,-2072.1711610492903,4435.338472065172,-1731.1698512027135,-18563.45879404168,-4274.405931171616,9652.815367046154,6788.467106066251,6326.813446848016,4522.737703825298,8989.886233681125,8992.207677740798,8714.512774818819,10577.816712228874,9081.865611829255,2925.960641158254,8619.01985971551,9077.599174097964,8148.456874646637,9605.31987641987,4771.006734747635,9624.016912359939,6377.069573653371,7520.098435251336,10133.605254323858,-8325.388557032535,-16842.955037167198,-3070.7685570967824,-3434.7960823460626,-19811.07812178762,-3398.907812018143,-18302.264966462782
-21163.538882606903,-20436.989633660567,-2066.5871469598064,4439.667651527806,-1727.468089053505,-18558.75316419099,-4270.139493440326,9656.830837852076,6792.106126484116,6330.577950728566,4525.372856541683,8992.207677740798,8995.532989501951,8716.959702341177,10581.079282258685,9084.814473202352,2928.470310411955,8621.717754163239,9079.669651232267,8150.401868318254,9607.641320479543,4772.888986687911,9626.212872956927,6377.508765772769,7519.910210057309,10133.981704711912,-8319.616317749022,-16846.53131585372,-3063.929708380448,-3427.643524973016,-19807.250876175727,-3397.0883018092095,-18294.924183895717
-21160.590021233806,-20435.92302422774,-2066.022471377724,4440.2323271098885,-1727.0288969341075,-18559.380581504414,-4271.017877679122,9657.897447284897,6792.16886821546,6330.891659385279,4524.619955765573,8992.70961159154,8996.03492335269,8716.896960609836,10580.640090139288,9084.939956665037,2927.8428930985297,8621.592270700554,9079.104975650183,8149.9626761988575,9607.766803942228,4771.885118986431,9626.27561468827,6375.31280517578,7517.463282534951,10131.848485846269,-8320.05550986842,-16857.511118838658,-3061.294555664062,-3429.902227301346,-19807.878293489157,-3405.1192434210525,-18301.82577434339
-21161.531147203943,-20437.11511712325,-2067.528272929944,4438.7265255576685,-1728.4719567549855,-18562.4549263402,-4274.343189440275,9657.70922209087,6790.035649349814,6329.134890907689,4523.427862870065,8992.584128128854,8994.52912180047,8715.20293386359,10578.318646079617,9083.747863769528,2926.1488663522814,8619.71001876028,9077.724657560648,8148.9588084973775,9606.511969315376,4769.312708001387,9624.456104479335,6372.489427265367,7514.890871549906,10128.6486575478,-8324.133722405682,-16866.294961226613,-3060.604396619294,-3438.3096193012434,-19814.528917011456,-3416.350013331363,-18315.754438701428
-21161.154696815887,-20435.483832108344,-2066.7753721538343,4440.169585378546,-1726.5269630833675,-18561.26283344469,-4274.46867290296,9660.344374807257,6791.7296760960635,6330.640692459909,4525.247373078998,8995.21928084524,8996.599598934774,8717.085185803864,10579.385255512436,9085.818340903834,2928.972244262695,8621.153078581157,9079.606909500924,8151.531219482421,9608.268737792969,4770.065608777498,9625.146263524104,6373.744261892218,7516.333931370784,10129.087849667196,-8327.960968017578,-16872.067200510122,-3060.980847007349,-3443.015249151932,-19822.30889169793,-3428.0827170924126,-18323.84812204461
-21156.072616577145,-20428.582241660668,-2061.5050667210626,4447.259401020249,-1718.8724718595804,-18553.79656741493,-4269.072884007504,9667.43419044896,6799.446909051192,6337.605024638929,4531.709771407278,9002.685546874998,9004.69328227796,8724.739677027652,10585.9731373034,9093.096381739566,2937.7560866506474,8628.242894222862,9086.633983411284,8159.24845243755,9615.107586509303,4777.029940956517,9630.918502807615,6380.959560996607,7522.984554893092,10135.612989726818,-8325.827749151931,-16871.126074539985,-3060.8553635446647,-3440.003646047491,-19825.9479121158,-3436.992042943051,-18321.33845279091
-21151.61795365183,-20422.998227571185,-2056.1720195569487,4454.098249736585,-1712.8492656506987,-18548.40077851948,-4264.618221082184,9672.89272107576,6805.470115260074,6343.063555265727,4537.419268959447,9008.771494815222,9010.841971949527,8730.44917457982,10590.92973407946,9098.492170635021,2944.4067101729543,8633.764166581002,9092.280739232114,8165.334400377775,9620.126925016702,4782.676696777343,9635.122198807567,6386.794542011461,7528.003893400492,10141.071520353617,-8320.243735062446,-16862.46771561472,-3059.6005289178142,-3436.678334286338,-19825.57146172774,-3437.180268137078,-18316.444597746195
-21155.947133114456,-20427.8920826159,-2059.246364392732,4450.835679706774,-1718.11957108347,-18554.298501265675,-4268.696433619449,9668.249832956413,6800.6390019467,6338.169700221011,4534.0939571982935,9004.191348427219,9005.571666516753,8724.99064395302,10585.910395572058,9093.347348664935,2939.450113396895,8628.556602879571,9087.637851112766,8160.25232013903,9614.542910927219,4777.343649613229,9629.287217792713,6382.339879086142,7523.3610052811455,10136.365890502928,-8320.11825159976,-16856.068059017784,-3062.612132022255,-3440.505579898232,-19822.246149966588,-3431.7844792416217,-18318.26410795513
-21164.480008577044,-20438.118984824727,-2068.218431974712,4440.7342609606285,-1729.6013079191507,-18566.34491368344,-4276.978342156661,9657.771963822212,6789.345490305047,6327.6918310868095,4524.745439228258,8993.086061979593,8993.838962755704,8713.25794019197,10575.620751631886,9082.179320485968,2927.2154757851044,8617.388574700606,9076.846273321853,8147.829457333213,9602.998432360195,4765.924654508892,9618.683865195826,6372.112976877313,7513.698778654399,10126.452696950812,-8322.31421219675,-16852.30355513723,-3068.3843713057668,-3444.9602428235503,-19816.222943757708,-3423.879021092465,-18321.58941971628
-21169.122896696386,-20444.204932764955,-2074.7435720343337,4433.707187050267,-1736.8166070235402,-18574.37585529528,-4281.244779887952,9650.431181255137,6781.502773887232,6320.978465833161,4517.216431467156,8985.180603830435,8985.808021143863,8705.352482042812,10569.158353303606,9074.650312724863,2917.9924412777546,8610.173275596217,9069.505490754778,8138.606422825862,9595.908616718492,4758.834838867187,9613.099851106339,6365.964287205746,7508.365731490285,10121.496100174752,-8321.812278346011,-16848.413567793996,-3069.5764642012746,-3443.579924734014,-19809.697803698087,-3413.4011519582646,-18318.640558343184
-21167.868062069538,-20444.518641421662,-2075.0572806910463,4433.456220124896,-1736.6911235608547,-18574.62682222065,-4279.927203529759,9649.803763941714,6781.251806961862,6321.103949295846,4514.769503944798,8984.113994397614,8985.05512036775,8704.976031654758,10569.221095034947,9074.336604068152,2916.4238979941915,8609.985050402189,9069.442749023438,8137.288846467671,9596.222325375204,4758.960322329872,9614.60565265856,6367.407347026624,7510.687175549959,10124.131252891139,-8320.620185450502,-16849.54291895816,-3064.682609156558,-3440.1291295101764,-19807.31361790707,-3404.680051301654,-18312.052676552215
-21163.538882606903,-20442.699131212732,-2071.731968929893,4437.28346573679,-1732.424685829564,-18570.10941756399,-4276.413666574577,9653.881976478977,6785.831953349865,6325.056678370424,4516.0243385716485,8987.690273084138,8988.631399054275,8709.367952848734,10573.550274497584,9078.03836621736,2920.188401874743,8614.00052120811,9073.395478098015,8141.492542467618,9600.175054449783,4763.1640183298205,9619.687732897306,6373.367811504163,7516.773123490182,10129.840750443307,-8322.188728734065,-16857.573860570003,-3058.533919484992,-3438.874294883326,-19812.144731220444,-3403.9271505255447,-18307.09607977616
-21161.656630666632,-20442.76187294408,-2071.606485467208,4439.918618453176,-1729.664049650493,-18566.031205026724,-4274.907865022356,9656.830837852076,6789.282748573704,6327.754572818153,4516.338047228361,8990.388167531866,8991.01558484529,8713.50890711734,10577.879453960217,9079.795134694952,2923.5764553672384,8617.26309123792,9075.403213500975,8145.3197880795105,9602.872948897511,4766.865780479029,9623.703203703226,6377.759732698139,7520.788594296104,10133.6679960552,-8329.843219957853,-16867.48705412212,-3057.843760440224,-3441.195738942999,-19819.673738981543,-3413.27566849558,-18306.65688765676
-21164.73097550241,-20445.08331700375,-2076.939532631321,4438.914750751696,-1730.479692157946,-18564.211694817797,-4276.099957917865,9655.826970150596,6789.220006842362,6327.817314549496,4513.702894511976,8990.137200606494,8991.078326576633,8715.140192132247,10579.44799724378,9078.854008724815,2924.266614412006,8618.392442402086,9074.148378874126,8146.449139243677,9603.31214101691,4768.371582031249,9625.08352179276,6378.575375205592,7521.3532698781855,10134.483638562651,-8342.26608276367,-16875.76896265933,-3064.4943839625307,-3446.654269569798,-19822.93630901136,-3425.949498226768,-18314.185895417864
-21167.42886995014,-20444.33041622764,-2081.080486899928,4438.852009020353,-1729.4758244564655,-18561.513800370063,-4275.598024067125,9655.325036299855,6790.286616275184,6329.574083027086,4512.6990268104955,8991.266551770661,8993.399770636306,8718.026311774001,10580.891057064657,9080.297068545693,2926.4625750089945,8621.090336849815,9074.399345799495,8148.645099840665,9605.884552001951,4771.257701673006,9627.216740658409,6380.457627145867,7522.984554893092,10136.742340890984,-8348.97944801732,-16883.92538773386,-3071.5214578728924,-3450.544256913034,-19822.371633429277,-3434.1686650326374,-18324.97747320877
-21162.221306248717,-20435.23286518297,-2076.374857049239,4445.565374274001,-1721.4448828446236,-18554.235759534327,-4268.633691888105,9661.222759046052,6797.564657110916,6337.291315982216,4518.8477164820615,8998.544592606393,9001.618937442174,8725.994511654502,10586.663296348168,9088.077043232162,2934.681741814864,8629.058536730314,9080.673518933747,8156.236849333109,9614.103718807823,4778.786709434107,9634.181072837428,6387.610184518913,7529.886145340768,10144.334090383429,-8340.634797748764,-16884.615546778627,-3069.5764642012746,-3447.0307199578533,-19822.120666503903,-3434.607857152035,-18326.546016492335
-21151.24150326377,-20421.868876407018,-2065.708762721011,4455.666793020147,-1710.9042719790807,-18545.389175415035,-4259.034206992701,9670.132084896688,6806.787691618266,6346.765317414936,4528.3217179147805,9007.328434994346,9010.779230218184,8734.652870579768,10593.9413371839,9097.300077739512,2944.2184849789264,8637.96786258095,9089.206394396328,8165.083433452403,9623.640461971885,4787.005876239977,9642.400239643295,6395.578384399413,7538.042570415296,10152.804224114669,-8321.31034449527,-16864.287225823653,-3058.9731116043886,-3437.243009868421,-19819.48551378752,-3426.2632068834805,-18316.946531596932
