Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-22634.581515663547,-21050.98021657843,-2293.586730957031,4042.1360417416217,-1910.1720107229128,-18846.298518933745,-4862.044986925625,9329.758192363535,6425.945382369191,6149.88176446212,4633.539601376182,8851.227007414165,8637.340445267526,8477.913705926192,10343.037153545176,8737.037056370784,2839.063343248869,8297.782195241827,8790.618494937293,7766.359730770712,9352.847149497584,4932.629434685958,9461.076636063424,6097.115968403064,7147.287067614103,9740.653790925677,-9473.624982331927,-17559.214642173363,-4058.1979249653054,-3508.956808792917,-19232.91306746633,-3234.02254205001,-17961.138173153526
-22636.338284141137,-21052.486018130647,-2295.155274240594,4040.692981920744,-1910.1720107229128,-18848.36899606805,-4862.044986925625,9329.005291587428,6425.317965055766,6148.8778967606395,4633.790568301552,8850.787815294769,8636.775769685442,8478.164672851562,10342.221511037724,8736.974314639441,2838.6868928608137,8297.405744853771,8790.618494937293,7766.29698903937,9353.223599885636,4932.6921764173,9460.700185675369,6097.4924187911165,7147.600776270815,9740.842016119705,-9473.499498869245,-17572.64137268066,-4060.5821107563215,-3509.9606764943974,-19233.415001317073,-3244.688636378238,-17967.34960455643
-22638.47150300678,-21053.427144100788,-2295.5317246286486,4040.128306338661,-1910.548461110968,-18851.506082635176,-4863.488046746505,9327.938682154607,6423.749421772203,6147.121128283048,4633.539601376182,8850.16039798134,8635.834643715305,8477.59999726948,10340.339259097447,8736.033188669302,2837.432058233964,8296.213651958262,8790.932203594006,7765.857796919971,9353.098116422954,4932.127500835218,9460.072768361944,6097.868869179173,7147.161584151418,9740.653790925677,-9471.993697317022,-17583.495692202916,-4062.652587890625,-3509.8979347630548,-19232.97580919768,-3254.099896079615,-17971.55330055638
-22640.040046290345,-21052.548759861995,-2295.2180159719364,4041.4458826968535,-1911.1758784243927,-18854.266718814244,-4866.750616776314,9327.624973497892,6422.682812339381,6145.364359805458,4633.727826570209,8850.223139712683,8634.893517745166,8476.972579956055,10339.272649664626,8735.468513087222,2836.4281905324838,8295.147042525441,8791.998813026828,7766.234247308029,9352.78440776624,4932.44120949193,9460.0100266306,6098.245319567228,7146.596908569335,9740.904757851047,-9468.731127287212,-17589.58164014314,-4063.4682303980767,-3508.454874942177,-19231.971941496195,-3258.6173007362763,-17971.867009213096
-22641.357622648535,-21050.541024459035,-2296.221883673417,4043.390876368472,-1912.4934547825865,-18855.96074556049,-4871.518988358345,9328.126907348633,6422.431845414009,6144.297750372635,4635.359111585114,8851.289749145508,8634.140616969058,8476.658871299342,10339.649100052682,8735.280287893194,2836.553673995168,8294.833333868728,8793.379131116364,7767.489081934877,9353.098116422954,4933.884269312808,9460.700185675369,6098.433544761256,7146.596908569335,9741.657658627159,-9469.797736720033,-17588.01309685958,-4063.217263472707,-3507.011815121299,-19232.41113361559,-3260.6250361392367,-17970.361207660873
-22643.365358051495,-21050.352799265005,-2298.731552927117,4043.516359831157,-1915.0658657676288,-18857.34106365003,-4875.910909552323,9328.189649079972,6421.6789446379,6143.984041715921,4637.304105256732,8851.91716645893,8633.262232730262,8475.717745329202,10340.276517366106,8734.71561231111,2836.741899189196,8294.582366943358,8793.818323235762,7767.9910157856175,9353.160858154297,4934.323461432205,9461.20211952611,6098.182577835885,7146.785133763362,9741.971367283868,-9476.887552361739,-17579.166512740285,-4062.9662965473367,-3506.6981064645865,-19230.779848600687,-3261.5661621093745,-17967.224121093746
-22646.816153275337,-21052.172309473935,-2300.990255255448,4041.6341078908818,-1918.5794027228103,-18858.97234866493,-4879.173479582134,9327.624973497892,6420.047659622995,6143.482107865182,4637.9315225701575,8851.603457802219,8632.321106760124,8474.14920204564,10339.774583515367,8734.088194997687,2836.1772236071133,8293.641240973218,8793.692839773077,7767.426340203536,9352.094248721472,4933.256851999383,9460.825669138052,6098.0570943732,7147.161584151418,9741.657658627159,-9483.475434152702,-17570.131703426963,-4063.2800052040498,-3506.6981064645865,-19224.756642391803,-3260.4368109452093,-17961.514623541578
-22650.58065715589,-21053.427144100788,-2302.4960568076685,4038.7479882491257,-1921.841972752621,-18861.04282579924,-4882.373307880602,9326.683847527753,6418.290891145404,6141.788081118934,4636.6139462119645,8851.10152395148,8631.44272252133,8472.266950105362,10338.331523694487,8733.774486340973,2835.298839368318,8292.135439421001,8793.818323235762,7766.9871480841375,9350.400221975224,4931.813792178505,9459.508092779859,6098.1198361045435,7148.039968390212,9741.155724776416,-9485.106719167608,-17565.11236491956,-4063.53097212942,-3506.3843978078735,-19217.6668267501,-3256.0448897512333,-17954.80125828793
-22652.71387602153,-21053.552627563473,-2304.5665339419716,4035.673643413343,-1924.2261585436368,-18863.866203709647,-4884.632010208932,9325.8682050203,6416.471380936471,6138.901961477179,4634.919919465717,8850.536848369395,8630.313371357164,8469.945506045691,10336.700238679581,8733.649002878288,2834.4831968608646,8290.253187480723,8794.132031892474,7766.485214233397,9349.208129079716,4930.1825071636,9457.563099108243,6097.868869179173,7148.541902240952,9740.21459880628,-9482.283341257194,-17563.60656336734,-4062.9035548159945,-3506.0706891511613,-19212.52200478001,-3247.9512064080486,-17950.0328867059
-22651.208074469312,-21053.23891890676,-2307.6408787777546,4034.5442922491766,-1925.104542782432,-18865.873939112607,-4883.188950388055,9326.621105796414,6415.718480160361,6136.643259148848,4635.170886391087,8850.474106638054,8629.497728849712,8467.561320254676,10335.508145784075,8734.339161923057,2834.1067464728103,8289.123836316558,8794.633965743215,7766.1715055766845,9349.835546393142,4928.488480417352,9456.24552275005,6097.366935328433,7148.290935315583,9739.398956298826,-9477.828678331874,-17567.81025936729,-4061.0213028757194,-3506.2589143451887,-19209.635885138257,-3240.1712317215765,-17951.28772133275
-22646.43970288728,-21052.67424332468,-2309.4603889866876,4036.677511114823,-1923.912449886924,-18864.556362754414,-4876.914777253803,9329.569967169507,6416.910573055869,6136.7687426115335,4637.053138331363,8851.791682996247,8630.250629625822,8467.37309506065,10335.88459617213,8736.597864251387,2835.173355905633,8290.127704018038,8796.01428383275,7767.551823666221,9352.219732184158,4928.300255223324,9456.935681794816,6097.8061274478305,7149.043836091692,9740.21459880628,-9474.754333496094,-17576.405876561214,-4058.950825741416,-3506.9490733899565,-19210.577011108395,-3238.602688438013,-17959.004954287877
-22641.734073036598,-21051.10570004112,-2305.633143374794,4041.194915771484,-1920.5243963944283,-18860.98008406789,-4868.005451403164,9332.958020662003,6419.67120923494,6138.713736283151,4638.684423346268,8854.11312705592,8632.383848491465,8469.569055657637,10337.766848112404,8739.358500430457,2837.4947999653054,8292.63737327174,8797.645568847654,7770.249718113949,9354.7921431692,4929.868798506886,9459.25712585449,6099.437412462736,7150.926088031969,9742.598784597296,-9473.813207525953,-17581.86440718801,-4057.5705076518807,-3507.2000403153265,-19214.466998451637,-3242.492675781249,-17967.726054944487
-22639.224403782893,-21048.21958039936,-2295.7199498226764,4045.524095234118,-1916.1952169317944,-18858.093964426134,-4859.911768059981,9335.279464721676,6422.306361951325,6141.160663805509,4639.876516241776,8856.058120727537,8634.830776013825,8472.204208374022,10339.900066978053,8741.366235833417,2839.565277099609,8295.021559062756,8798.335727892423,7772.257453516909,9356.297944721422,4931.751050447162,9461.641311645506,6101.068697477641,7152.243664390162,9744.732003462941,-9473.687724063268,-17582.680049695464,-4055.6255139802633,-3505.945205688476,-19218.04327713816,-3246.1316961991156,-17971.992492675778
-22639.287145514238,-21045.396202488948,-2286.434173583984,4046.6534463982825,-1912.9953886333265,-18857.278321918682,-4856.335489373458,9335.467689915704,6423.435713115491,6142.729207089073,4640.064741435804,8856.434571115593,8635.96012717799,8473.208076075502,10340.841192948188,8741.805427952815,2839.878985756321,8295.962685032893,8797.833794041682,7772.445678710936,9356.109719527394,4932.127500835218,9462.770662809671,6101.005955746299,7151.741730539422,9744.857486925626,-9473.374015406558,-17581.36247333727,-4054.8098714728094,-3504.6903710616257,-19219.862787347087,-3249.582491422954,-17971.678784019066
-22640.541980141086,-21043.325725354644,-2283.9245043302835,4045.3358700400895,-1912.1797461258736,-18857.842997500768,-4857.90403265702,9334.212855288855,6423.122004458777,6142.66646535773,4639.688291047748,8855.869895533511,8635.332709864566,8472.831625687446,10340.464742560134,8740.738818519992,2838.435925935444,8295.084300794098,8797.394601922284,7772.194711785566,9354.917626631886,4931.500083521792,9462.143245496247,6100.127571507504,7150.424154181229,9743.853619224146,-9471.366280003596,-17575.903942710473,-4056.252931293688,-3505.694238763106,-19219.862787347087,-3253.597962228875,-17969.984757272818
-22639.41262897692,-21041.56895687705,-2286.5596570466687,4044.018293681897,-1913.0581303646688,-18858.59589827688,-4861.982245194284,9333.585437975433,6422.682812339381,6141.725339387592,4639.813774510433,8855.430703414113,8633.95239177503,8472.015983179996,10339.900066978053,8739.421242161798,2836.6164157265102,8293.076565391139,8798.27298616108,7772.82212909899,9353.851017199064,4931.123633133737,9460.637443944026,6099.939346313476,7150.047703793173,9743.414427104748,-9467.225325734991,-17564.86139799419,-4057.1313155324833,-3508.5176166735196,-19216.662959048615,-3252.71957799008,-17968.98088957134
-22637.15392664859,-21041.129764757658,-2289.9477105391647,4042.512492129677,-1915.0658657676288,-18860.101699829094,-4867.566259283768,9332.707053736636,6421.7416863692415,6139.96857091,4639.876516241776,8854.489577443974,8632.321106760124,8470.572923359117,10338.457007157174,8738.229149266292,2834.7969055175777,8290.504154406095,8799.527820787931,7772.947612561677,9352.407957378184,4930.1825071636,9459.068900660464,6100.315796701531,7150.549637643913,9743.351685373405,-9463.96275570518,-17554.19530366596,-4056.378414756373,-3511.905670166015,-19209.886852063628,-3244.625894646895,-17967.412346287776
-22637.342151842615,-21041.44347341437,-2291.390770360043,4040.755723652087,-1917.0736011705897,-18861.921210038032,-4873.401240298622,9330.950285259045,6420.424110011049,6137.835352044356,4639.186357197008,8852.795550697729,8630.627080013877,8469.129863538239,10336.762980410924,8736.974314639441,2833.3538456967,8288.370935540452,8799.653304250616,7772.006486591539,9351.02763928865,4928.613963880037,9457.814066033614,6100.6295053582435,7150.863346300625,9742.912493254007,-9464.088239167864,-17549.86612420333,-4054.9980966668377,-3513.285988255551,-19200.601075824932,-3233.646091661955,-17962.455749511715
-22640.730205335112,-21042.25911592182,-2290.763353046618,4039.187180368524,-1918.516660991468,-18863.740720246966,-4876.475585134404,9328.942549856085,6419.1692753842,6136.266808760793,4637.806039107473,8850.85055702611,8629.121278461656,8467.937770642731,10335.63362924676,8735.405771355878,2832.161752801192,8286.802392256886,8797.582827116314,7770.124234651263,9349.898288124483,4927.1709040591595,9456.308264481391,6099.562895925421,7150.047703793173,9741.469433433129,-9467.099842272306,-17551.560150949575,-4054.3079376220694,-3511.403736315275,-19192.319167287726,-3224.924991005345,-17955.491417332694
-22645.373093454455,-21045.270719026263,-2289.696743613795,4038.120570935701,-1919.9597208123453,-18866.06216430664,-4875.7854260896365,9326.934814453123,6417.977182488692,6135.827616641395,4636.049270629882,8849.282013742546,8628.242894222862,8466.871161209907,10334.567019813936,8733.774486340973,2830.969659905684,8285.986749749434,8794.069290161131,7767.489081934877,9348.831678691662,4925.72784423828,9454.80246292917,6097.617902253803,7147.977226658872,9739.775406686882,-9470.236928839431,-17559.716576024104,-4054.935354935495,-3508.329391479492,-19189.621272839995,-3222.2270965576167,-17951.915138646174
-22649.01211387233,-21050.290057533664,-2290.198677464535,4037.8696040103296,-1922.1556814093335,-18868.38360836631,-4874.405108000104,9325.36627116956,6416.534122667814,6135.764874910053,4634.167018689607,8848.089920847038,8627.991927297491,8465.553584851716,10332.559284410976,8732.331426520095,2829.840308741519,8285.547557630036,8791.371395713404,7764.916670949835,9347.702327527497,4923.97107576069,9453.73585349635,6096.174842432924,7145.781266061882,9738.897022448087,-9471.93095558568,-17575.15104193436,-4056.06470609966,-3509.082292255602,-19191.252557854903,-3226.3053090948806,-17955.365933870013
-22650.14146503649,-21054.05456141421,-2291.9554459421256,4039.124438637181,-1923.912449886924,-18868.948283948397,-4877.353969373201,9324.738853856135,6415.530254966334,6135.70213317871,4632.661217137385,8847.39976180227,8628.556602879571,8464.926167538291,10330.990741127414,8731.892234400697,2829.714825278834,8285.673041092721,8790.869461862663,7763.599094591643,9347.890552721523,4923.21817498458,9453.610370033664,6095.672908582184,7144.400947972347,9738.897022448087,-9472.49563116776,-17589.26793148643,-4056.754865144428,-3513.097763061523,-19192.381909019063,-3234.148025512695,-17962.330266049034
-22649.137597335008,-21054.493753533607,-2294.8415655838808,4040.504756726716,-1923.8497081555813,-18867.254257202145,-4885.259427522356,9324.927079050163,6415.718480160361,6136.4550339548205,4631.845574629934,8847.525245264957,8629.685954043738,8465.992776971116,10332.057350560235,8732.519651714123,2830.8441764429995,8286.927875719572,8791.685104370115,7764.101028442383,9349.961029855827,4924.159300954718,9454.927946391856,6096.174842432924,7144.589173166375,9739.524439761512,-9472.934823287162,-17592.0285676655,-4057.758732845908,-3514.7917898077712,-19194.452386153367,-3244.7513781095804,-17967.224121093746
-22646.37696115594,-21051.419408697828,-2297.727685225637,4041.132174040141,-1922.2811648720187,-18864.49362102308,-4890.404249492444,9325.930946751645,6417.161539981239,6138.650994551808,4632.347508480673,8848.90556335449,8631.379980789987,8468.6279296875,10335.319920590047,8734.025453266344,2833.3538456967,8289.312061510587,8793.065422459651,7766.29698903937,9352.721666034897,4926.229778089021,9457.563099108243,6097.868869179173,7146.659650300678,9741.343949970445,-9473.248531943873,-17582.366341038753,-4058.0724415026207,-3512.6585709421256,-19198.844307347343,-3255.417472437808,-17969.922015541477
-22642.86342420076,-21046.77652057848,-2297.727685225637,4040.8812071147713,-1920.5243963944283,-18862.925077739517,-4886.0750700298095,9327.499490035207,6418.730083264802,6140.846955148797,4633.978793495579,8850.411364906711,8632.760298879522,8471.074857209856,10337.955073306432,8735.468513087222,2835.926256681744,8291.38253864489,8794.257515355159,7768.555691367701,9354.54117624383,4928.112030029296,9460.072768361944,6099.625637656764,7148.855610897665,9743.414427104748,-9472.370147705074,-17567.496550710577,-4056.06470609966,-3510.337126882452,-19202.169619108496,-3260.5622944078946,-17973.31006903397
-22641.483106111224,-21044.51781825015,-2295.406241165964,4038.685246517783,-1921.3400389018807,-18864.43087929173,-4877.479452835885,9327.37400657252,6418.165407682719,6139.7803457159725,4634.857177734374,8849.972172787313,8631.881914640726,8470.823890284486,10337.202172530324,8734.527387117083,2836.051740144428,8291.257055182205,8794.069290161131,7768.743916561728,9353.976500661747,4928.425738686009,9460.386477018656,6100.002088044817,7149.169319554378,9743.665394030118,-9470.362412302115,-17553.756111546565,-4053.55503684596,-3511.0900276585626,-19201.604943526418,-3257.8643999601663,-17975.945221750357
-22642.737940738072,-21046.149103265052,-2295.092532509251,4035.9246103387127,-1924.6653506630344,-18867.379740664834,-4872.271889134457,9325.303529438219,6415.342029772306,6135.890358372738,4634.104276958265,8847.964437384353,8628.995794998971,8468.063254105416,10334.62976154528,8731.892234400697,2833.1656205026725,8289.186578047902,8793.128164190994,7766.924406352795,9351.466831408048,4927.421870984529,9458.817933735092,6099.374670731393,7148.1654518528985,9742.347817671924,-9468.103709973786,-17542.39985817357,-4052.2374604877673,-3513.725180374948,-19197.714956183176,-3247.888464676706,-17974.75312885485
-22642.737940738072,-21049.286189832183,-2297.476718300267,4034.418808786492,-1926.9240529913648,-18868.320866634967,-4871.707213552374,9323.86046961734,6412.706877055921,6133.69439777575,4632.974925794099,8845.956701981393,8626.799834401982,8465.867293508429,10333.814119037828,8730.386432848476,2829.7775670101764,8287.806259958366,8792.75171380294,7764.853929218493,9349.459096005088,4926.480745014391,9457.876807764957,6099.060962074681,7147.475292808131,9741.908625552527,-9466.535166690222,-17534.557141755755,-4051.547301442999,-3515.4819488525386,-19191.56626651161,-3234.77544282612,-17969.60830688476
-22639.224403782893,-21051.168441772457,-2298.9197781211446,4034.230583592464,-1925.9829270212272,-18866.43861469469,-4873.150273373252,9324.299661736739,6412.832360518605,6135.137457596627,4633.225892719469,8845.768476787365,8626.73709267064,8466.369227359166,10335.570887515416,8730.700141505193,2828.8991827713808,8288.496419003135,8793.190905922336,7764.602962293123,9349.333612542403,4926.731711939761,9458.94341719778,6099.813862850791,7148.416418778268,9743.288943642065,-9464.276464361892,-17532.98859847219,-4050.982625860917,-3514.415339419716,-19184.53919260125,-3224.4857988859476,-17962.706716437086
-22635.083449514288,-21050.41554099635,-2299.5471954345694,4035.799126876027,-1922.5948735287316,-18864.11717063502,-4874.028657612047,9326.119171945673,6415.906705354389,6138.149060701068,4635.1081446597445,8847.713470458983,8628.49386114823,8468.753413150182,10337.57862291838,8732.268684788753,2830.9069181743416,8290.315929212067,8794.257515355159,7766.1715055766845,9350.77667236328,4927.923804835269,9461.076636063424,6101.4451478656965,7151.051571494654,9745.296679045023,-9461.264861257452,-17541.270507009405,-4051.7355266370264,-3510.337126882452,-19181.653072959496,-3221.8506461695615,-17958.314795243106
-22636.024575484425,-21049.09796463816,-2303.4999245091485,4037.681378816303,-1919.520528692948,-18863.991687172336,-4875.408975701584,9327.123039647153,6418.165407682719,6139.717603984632,4635.923787167198,8849.344755473889,8630.18788789448,8470.008247777034,10337.955073306432,8733.398035952916,2832.726428383274,8291.068829988177,8794.633965743215,7767.04988981548,9351.717798333417,4928.1747717606395,9461.264861257452,6101.696114791065,7152.118180927477,9745.610387701738,-9463.460821854442,-17555.5756217555,-4054.872613204152,-3507.9529410914365,-19185.354835108705,-3227.936594109786,-17959.820596795333
-22641.483106111224,-21049.788123682923,-2311.9700582403884,4037.304928428248,-1919.2695617675777,-18864.99555487381,-4878.232353611996,9325.930946751645,6417.600732100636,6139.40389532792,4633.853310032894,8848.84282162315,8629.999662700451,8469.004380075556,10337.076689067639,8732.645135176808,2832.412719726562,8289.87673709267,8793.25364765368,7766.108763845343,9350.52570543791,4926.731711939761,9458.880675466435,6099.625637656764,7149.796736867804,9743.414427104748,-9471.178054809568,-17564.04575548674,-4059.139050935444,-3509.270517449629,-19188.868372063887,-3238.414463243986,-17963.208650287826
-22645.749543842518,-21051.48215042917,-2319.6872911955174,4035.422676487972,-1921.0890719765107,-18865.748455649926,-4881.369440179122,9324.174178274052,6415.906705354389,6138.2745441637535,4630.465256540399,8846.960569682873,8628.870311536286,8466.557452553196,10335.068953664679,8731.202075355932,2831.095143368369,8287.680776495681,8791.24591225072,7764.351995367752,9348.141519646895,4924.5357513427725,9455.806330630652,6096.865001477692,7146.032232987252,9740.089115343597,-9477.765936600532,-17565.237848382247,-4062.401620965255,-3510.9645441958774,-19187.55079570569,-3248.9550741095286,-17964.83993530273
-22646.000510767884,-21051.419408697828,-2318.620681762695,4034.167841861122,-1922.406648334704,-18866.689581620063,-4882.310566149259,9323.985953080026,6414.902837652909,6137.4589016563,4628.896713256835,8845.580251593337,8628.431119416886,8464.42423368755,10332.62202614232,8730.825624967874,2830.7186929803142,8286.112233212118,8790.430269743265,7763.599094591643,9346.823943288702,4922.841724596525,9453.673111765009,6095.484683388157,7143.96175585295,9737.830413015265,-9479.459963346782,-17565.363331844932,-4063.2800052040498,-3511.02728592722,-19185.417576840046,-3257.5506913034537,-17966.784928974346
-22644.36922575298,-21049.47441502621,-2309.397647255345,4033.289457622327,-1922.7830987227587,-18868.44635009765,-4879.298963044817,9324.61337039345,6415.216546309621,6136.894226074218,4629.210421913548,8845.956701981393,8628.682086342258,8464.23600849352,10331.555416709496,8731.641267475328,2831.659818950452,8285.735782824062,8791.120428788034,7764.791187487149,9347.32587713944,4922.653499402498,9453.17117791427,6095.672908582184,7144.275464509662,9737.70492955258,-9477.640453137848,-17564.735914531502,-4062.5898461592815,-3511.2782528525895,-19186.797894929583,-3263.8876061690476,-17969.48282342208
-22642.800682469417,-21047.780388279964,-2300.6765465987355,4032.411073383532,-1922.908582185444,-18869.701184724505,-4874.028657612047,9325.115304244193,6416.596864399156,6136.580517417506,4630.778965197112,8847.838953921668,8629.121278461656,8465.930035239771,10332.182834022922,8733.335294221575,2833.1656205026725,8286.614167062857,8792.50074687757,7766.924406352795,9348.706195228977,4924.0338174920325,9454.175045615748,6096.739518015008,7145.96949125591,9739.085247642115,-9475.758201197572,-17560.783185456927,-4061.774203651829,-3513.5996969122634,-19188.55466340717,-3266.209050228721,-17970.67491631759
